vase	light weight	1
napkin	loud	0
spinach	decorative	0
sandals	used for holding things	0
bottle	produces noise	0
barn	used by children	0
harpsichord	sharp	0
unicycle	fragile	0
radio	used for transportation	0
level	hand held	1
gun	produces noise	1
cigarette	swims	0
thermometer	an animal	0
slingshot	an animal	0
turkey	decorative	0
escalator	hand held	0
plum	edible	1
peacock	produces noise	1
dresser	electrical	0
microscope	hot	0
escalator	light weight	0
revolver	used by children	0
pony	edible	0
moth	edible	0
shawl	hard	0
parking meter	smooth	0
moth	large	0
hot dog	hard	0
frisbee	heavy	0
ball	a tool	0
tree	large	1
fence	dangerous	0
harpsichord	wet	0
balloon	eaten in summer	0
tuna	hard	0
pony	large	1
cello	heavy	1
box	swims	0
clock	light weight	1
apartment	fast	0
bridge	light weight	0
doorknob	expensive	0
bear	electrical	0
baseball bat	cold	0
plum	squishy	0
guitar	used for holding things	0
whistle	words on it	0
scarf	words on it	0
tennis racket	hand held	1
zucchini	large	0
fox	decorative	0
ball	heavy	0
crayon	wet	0
projector	dangerous	0
cape	cold	0
spear	fast	0
bagpipe	decorative	0
escalator	used for eating	0
sandpaper	sharp	0
barn	sharp	0
scooter	squishy	0
harpsichord	loud	1
doorknob	cold	1
blender	used for transportation	0
cat	shiny	0
wine glass	a tool	0
trombone	light weight	1
curtains	edible	0
raccoon	tall	0
spinach	fun	0
turkey	man made	0
cathedral	smelly	0
microscope	words on it	1
wine glass	heavy	0
stove	man made	1
cherry	light weight	1
chimp	shiny	0
goat	light weight	0
swan	man made	0
saddle	hand held	0
violin	tall	0
prune	dangerous	0
bookcase	swims	0
duck	light weight	0
pants	used for eating	0
trumpet	electrical	0
door	produces noise	1
pencil	smooth	1
lemon	decorative	0
grater	squishy	0
hare	loud	0
taxi	electrical	0
sandals	cold	0
banner	electrical	0
ambulance	hard	1
buffalo	wet	1
muzzle	used by children	0
traffic light	words on it	0
pencil	expensive	0
clarinet	hot	0
hornet	heavy	0
belt	words on it	0
spear	used for eating	0
parka	sharp	0
toothbrush	cold	0
projector	cold	0
buggy	words on it	0
avocado	hot	0
kite	used by children	1
dishwasher	used by children	0
bureau	loud	0
trumpet	produces noise	1
shotgun	produces noise	1
drum	large	1
door	wet	0
eel	man made	0
balloon	large	0
level	electrical	0
beets	used for transportation	0
tripod	used for transportation	0
apartment	smooth	0
hot dog	used for holding things	0
bottle	an animal	0
yacht	an animal	0
potato	hand held	0
trumpet	cold	1
raft	fast	0
fox	hard	0
menu	used for eating	0
medal	used for eating	0
clock	electrical	1
desk	fun	0
closet	used for transportation	0
frog	shiny	1
van	sharp	0
pin	fragile	0
toaster	a tool	1
cork	cold	0
rhubarb	used by children	0
harp	edible	0
seagull	swims	1
mixer	electrical	1
rooster	used for eating	1
violin	squishy	0
salamander	hard	0
colander	electrical	0
blender	man made	1
chain	shiny	1
dish	fast	0
limousine	cold	0
napkin	decorative	1
saddle	squishy	0
thimble	produces noise	0
tent	used by children	1
camisole	fun	0
apple	tall	0
rooster	hard	0
drill	used for holding things	0
chisel	a tool	1
barrel	sharp	0
raft	hand held	0
salamander	loud	0
goose	a tool	0
parka	swims	0
cape	used for holding things	0
sandals	used for transportation	0
kettle	loud	0
pants	squishy	0
grapefruit	smooth	1
cell phone	hot	0
leotards	used for transportation	0
walnut	used for transportation	0
urn	light weight	1
turtle	hot	0
hornet	light weight	1
fork	hot	0
panther	fast	1
cherry	decorative	0
beehive	decorative	0
honeydew	squishy	1
grape	produces noise	0
desk	shiny	1
bed	hot	0
beetle	decorative	0
kettle	dangerous	1
lion	tall	0
thermometer	shiny	0
bungalow	an animal	0
bullet	used by children	0
spatula	used by children	0
violin	loud	1
garlic	smooth	1
kite	words on it	0
coconut	hot	0
hornet	produces noise	1
penguin	squishy	0
goat	electrical	0
shotgun	edible	0
walrus	wet	1
envelope	hot	0
shelves	edible	0
prune	produces noise	0
tomahawk	smelly	0
harpsichord	an animal	0
baseball bat	fast	0
lamp	man made	1
sword	words on it	0
cottage	swims	0
yam	used for holding things	0
coin	used for transportation	0
crossbow	squishy	0
corkscrew	used for eating	0
skillet	produces noise	0
cabin	heavy	1
bra	electrical	0
flea	used for holding things	0
missile	decorative	0
mat	edible	0
mat	hand held	0
pier	used for transportation	0
airplane	decorative	0
keyboard	cold	0
mat	loud	0
goldfish	wet	1
fox	an animal	1
bayonet	used for eating	0
ladle	large	0
stop sign	an animal	0
celery	used for holding things	0
jeans	used for holding things	0
guitar	produces noise	1
bag	large	0
drapes	words on it	0
menu	heavy	0
umbrella	decorative	0
blueberry	a tool	0
hornet	loud	0
gorilla	man made	0
bureau	dangerous	0
wasp	used for transportation	0
tiger	wet	1
jeep	light weight	0
gorilla	hand held	0
pear	produces noise	0
salmon	fast	1
dresser	eaten in summer	0
broom	used for holding things	0
piano	hand held	0
parking meter	wet	0
earmuffs	fast	0
keyboard	edible	0
saddle	shiny	0
peacock	light weight	1
beans	words on it	0
wine glass	smooth	1
toilet	hand held	0
wrench	fragile	0
rat	words on it	0
couch	an animal	0
frog	loud	1
camisole	electrical	0
violin	a tool	1
broom	fast	0
sleigh	cold	0
strawberry	hard	0
bottle	fun	0
chapel	hard	0
mug	heavy	0
violin	used for holding things	0
sledgehammer	man made	1
sports ball	large	0
guitar	fast	0
lamb	squishy	0
turtle	cold	0
jar	wet	1
bag	hand held	1
grasshopper	cold	0
piano	hard	1
chandelier	expensive	1
falcon	hand held	0
muzzle	hand held	0
rifle	a tool	1
shack	electrical	0
pot	man made	1
kettle	shiny	1
pigeon	man made	0
hatchet	a tool	1
bomb	words on it	0
drum	smelly	0
medal	heavy	0
slingshot	hand held	1
bottle	used for transportation	0
sack	man made	1
napkin	eaten in summer	0
basket	produces noise	0
saddle	tall	0
couch	words on it	0
truck	swims	0
microscope	hard	1
grater	swims	0
envelope	smelly	0
cello	eaten in summer	0
tent	wet	1
pumpkin	tall	0
rooster	tall	0
thermometer	light weight	1
fox	fun	0
skyscraper	used by children	0
vase	electrical	0
jar	edible	0
harpsichord	large	1
orange	loud	0
fridge	squishy	0
broom	loud	0
mushroom	cold	0
olive	hard	0
caterpillar	edible	0
catapult	heavy	1
barn	man made	1
leopard	electrical	0
chisel	fast	0
drill	produces noise	1
apron	words on it	1
stick	eaten in summer	0
whip	wet	0
donkey	hot	0
hornet	large	0
sandals	squishy	0
porcupine	edible	0
cage	light weight	0
box	light weight	1
ladle	words on it	0
turtle	smooth	1
stop sign	dangerous	0
shed	edible	0
freezer	heavy	1
bureau	wet	0
clarinet	shiny	1
knife	eaten in summer	0
sled	squishy	0
slippers	dangerous	0
cell phone	smelly	0
harmonica	a tool	0
celery	large	0
tripod	fast	0
potted plant	used by children	0
gorilla	hard	0
ball	cold	0
cage	dangerous	0
trumpet	an animal	0
jar	used for eating	0
bison	a tool	0
piano	eaten in summer	0
hair drier	an animal	0
person	shiny	0
earmuffs	edible	0
table	shiny	1
otter	sharp	0
pan	loud	0
hose	produces noise	0
clamp	hand held	1
jar	smooth	1
hornet	edible	0
pajamas	fun	0
menu	electrical	0
fridge	large	1
zucchini	swims	0
rhubarb	fragile	0
dining table	shiny	1
hyena	swims	1
kettle	decorative	0
door	fragile	0
balloon	edible	0
pajamas	light weight	1
shirt	hot	0
tray	used for holding things	1
violin	hard	1
leopard	shiny	0
shovel	used for eating	0
candle	hand held	0
falcon	shiny	0
bag	used by children	0
olive	words on it	0
pan	edible	0
bagpipe	fast	0
violin	hot	0
baseball bat	words on it	0
turtle	fast	0
missile	hand held	0
seal	used for transportation	0
remote	expensive	0
cranberry	expensive	0
fire hydrant	squishy	0
fork	used for eating	1
trumpet	eaten in summer	0
rattlesnake	cold	0
potato	fun	0
chapel	sharp	0
fox	large	0
skunk	large	0
ball	edible	0
bread	heavy	0
person	swims	1
hornet	shiny	0
shed	decorative	0
escalator	electrical	1
woodpecker	wet	0
beans	shiny	0
cockroach	produces noise	0
beehive	used for holding things	1
panther	hand held	0
wine glass	wet	1
dresser	used for transportation	0
apple	expensive	0
tongs	shiny	1
cello	smooth	1
rice	loud	0
turnip	fun	0
pumpkin	used for holding things	0
camel	heavy	1
dagger	loud	0
tv	expensive	1
cage	large	1
hammer	used by children	0
grape	decorative	0
celery	edible	1
cheetah	used for transportation	0
tray	swims	0
pineapple	produces noise	0
wine glass	man made	1
parsley	expensive	0
cabinet	heavy	1
asparagus	loud	0
peacock	decorative	1
parking meter	hard	1
tortoise	man made	0
sled	wet	0
microwave	smooth	1
coat	shiny	0
woodpecker	sharp	0
cabin	tall	1
cloak	man made	1
ambulance	large	1
closet	edible	0
scarf	tall	0
dagger	man made	1
raccoon	used for holding things	0
stick	words on it	0
tripod	used for holding things	1
rattlesnake	sharp	0
hamster	wet	0
helmet	words on it	1
bowl	hand held	1
brick	sharp	0
pumpkin	fun	0
python	words on it	0
rifle	swims	0
pot	squishy	0
camisole	eaten in summer	0
harp	hand held	0
spatula	loud	0
trombone	expensive	1
fox	used for holding things	0
cigarette	an animal	0
frog	words on it	0
sled	hard	1
chain	sharp	0
biscuit	swims	0
harpoon	sharp	1
nectarine	tall	0
car	sharp	0
tongs	eaten in summer	0
pants	fragile	0
bull	used by children	0
sandpaper	man made	1
peas	fun	0
shawl	dangerous	0
skillet	electrical	0
shield	used for transportation	0
typewriter	used for transportation	0
biscuit	used for eating	1
key	tall	0
blender	wet	1
barn	used for transportation	0
buggy	tall	0
marble	cold	0
wall	produces noise	0
panther	an animal	1
trumpet	decorative	0
falcon	a tool	0
blouse	eaten in summer	0
rifle	sharp	0
piano	heavy	1
marble	expensive	0
cloak	fun	0
cabin	squishy	0
hare	used by children	0
basket	smelly	0
pajamas	man made	1
dog	tall	0
hair drier	expensive	0
cheetah	used by children	0
basement	squishy	0
earmuffs	squishy	1
ruler	expensive	0
stick	cold	0
ashtray	squishy	0
calf	hand held	0
whistle	light weight	1
grasshopper	fast	1
parsley	an animal	0
toilet	fun	0
harpoon	used for holding things	0
cello	hard	1
menu	loud	0
jeans	loud	0
beets	loud	0
urn	fragile	1
asparagus	used by children	0
necklace	a tool	0
chisel	used by children	0
doorknob	fast	0
turnip	loud	0
rooster	heavy	0
bed	wet	0
chapel	squishy	0
chapel	dangerous	0
couch	cold	0
garlic	large	0
shotgun	tall	0
turtle	man made	0
shoes	heavy	0
refrigerator	used for transportation	0
grasshopper	expensive	0
urn	dangerous	0
carpet	produces noise	0
cheetah	loud	1
shield	used for eating	0
yacht	large	1
traffic light	heavy	1
cat	dangerous	0
parka	squishy	1
trumpet	used for eating	0
flute	expensive	1
couch	used by children	1
gopher	large	0
whip	tall	0
tie	smelly	0
skunk	a tool	0
frisbee	electrical	0
goose	hard	0
bracelet	swims	0
lettuce	dangerous	0
falcon	used for transportation	0
banana	a tool	0
owl	wet	0
pot	smooth	1
robe	used for eating	0
balloon	used by children	1
cork	a tool	1
razor	electrical	0
microwave	dangerous	0
balloon	wet	0
hare	used for holding things	0
skunk	heavy	0
shovel	hot	0
banner	expensive	0
pickle	large	0
cigarette	shiny	0
clarinet	used for holding things	0
scooter	decorative	0
car	used by children	0
dining table	wet	0
cage	decorative	0
bear	large	1
ball	electrical	0
socks	fun	0
prune	cold	0
nectarine	light weight	1
olive	smelly	0
cell phone	hard	1
pumpkin	an animal	0
hose	large	1
keyboard	hand held	0
bottle	expensive	0
dog	shiny	0
cup	used by children	1
hyena	man made	0
moth	wet	0
suitcase	squishy	0
accordion	used for transportation	0
eggplant	hot	0
walnut	loud	0
python	loud	0
blender	sharp	1
honeydew	sharp	0
handbag	used for transportation	0
saddle	words on it	0
cellar	squishy	0
chapel	used for eating	0
bullet	used for holding things	0
hammer	large	0
bolts	fun	0
salamander	tall	0
umbrella	hand held	1
keyboard	electrical	1
ambulance	swims	0
snail	heavy	0
orange	smelly	1
parking meter	fun	0
wall	tall	1
harpoon	swims	0
raspberry	dangerous	0
skunk	used for transportation	0
shoes	decorative	0
remote	edible	0
bazooka	heavy	1
lamb	fun	0
corkscrew	fragile	0
python	smelly	0
kettle	used by children	0
emerald	hand held	1
clock	loud	0
cigar	sharp	0
ant	cold	0
baseball bat	an animal	0
canoe	fragile	0
lamp	light weight	1
butterfly	hard	0
cranberry	produces noise	0
bison	light weight	0
trombone	fragile	0
seal	fast	1
strawberry	sharp	0
curtains	electrical	0
coconut	edible	1
rooster	hand held	0
corkscrew	heavy	0
wheel	tall	0
elevator	sharp	0
drapes	an animal	0
bayonet	fragile	0
sledgehammer	squishy	0
buggy	used for holding things	1
frog	used for eating	0
trout	large	1
alligator	used for holding things	0
football	sharp	0
leotards	tall	0
taxi	decorative	0
crow	used for eating	0
stove	fun	0
ashtray	edible	0
surfboard	loud	0
curtains	shiny	0
racquet	swims	0
dish	hard	1
cloak	wet	0
buggy	light weight	1
football	an animal	0
potato	expensive	0
remote	electrical	1
brick	hot	0
stick	hand held	1
box	used for holding things	1
wrench	sharp	0
balloon	cold	0
basket	dangerous	0
certificate	fun	0
apple	sharp	0
hatchet	large	0
turkey	fast	0
bracelet	wet	0
rooster	decorative	0
camel	hot	1
balloon	produces noise	0
thermometer	hard	1
celery	heavy	0
squid	large	1
mushroom	loud	0
sledgehammer	wet	0
wheelbarrow	electrical	0
level	squishy	0
potted plant	expensive	0
cake	hand held	0
owl	hard	0
whistle	fragile	0
tractor	cold	0
clamp	heavy	0
bolts	dangerous	0
urn	eaten in summer	0
cup	smooth	1
chipmunk	fast	1
pear	eaten in summer	1
trout	man made	0
lion	hard	0
wine glass	produces noise	0
bike	light weight	0
paintbrush	smooth	1
bazooka	electrical	0
spade	fast	0
coyote	produces noise	1
pig	used for transportation	0
seal	sharp	0
grater	words on it	0
rat	hard	0
scissors	cold	0
traffic light	swims	0
pumpkin	hot	0
cigar	large	0
umbrella	light weight	1
chain	an animal	0
cape	man made	1
peacock	used for eating	0
spatula	smooth	1
basement	electrical	1
yacht	squishy	0
tomahawk	used for eating	0
peas	used for holding things	0
sack	wet	0
beehive	cold	0
microwave	large	1
suitcase	sharp	0
mixer	swims	0
spear	used by children	0
ambulance	light weight	0
zucchini	produces noise	0
sledgehammer	used for transportation	0
helmet	used for eating	0
menu	used by children	0
drill	used for eating	0
cathedral	hand held	0
tongs	light weight	1
seagull	man made	0
basement	fragile	0
frisbee	tall	0
tongs	cold	0
handbag	hand held	1
spider	light weight	1
drum	loud	1
honeydew	smooth	1
coyote	eaten in summer	0
caribou	edible	1
calf	dangerous	0
thermometer	words on it	1
horse	wet	0
garage	decorative	0
plum	used for holding things	0
mouse	smelly	1
spade	used for eating	0
pickle	sharp	0
pineapple	edible	1
slippers	hand held	0
rice	sharp	0
rattlesnake	used for transportation	0
basket	fast	0
traffic light	fun	0
pigeon	heavy	0
squid	swims	1
grater	hand held	1
tangerine	swims	0
ball	hot	0
wheelbarrow	fragile	0
shoes	light weight	1
guitar	loud	1
sandals	expensive	0
clock	hand held	0
python	swims	1
dish	loud	0
swimsuit	hot	0
cantaloupe	words on it	0
limousine	fast	1
ladle	electrical	0
trombone	hot	0
chipmunk	used for holding things	0
grater	used for transportation	0
chisel	used for holding things	0
car	heavy	1
coyote	squishy	0
scooter	a tool	0
beetle	eaten in summer	0
toilet	fragile	0
coin	an animal	0
coin	hot	0
beans	used by children	0
bridge	loud	0
cranberry	electrical	0
ant	produces noise	0
cherry	fun	0
mouse	cold	0
tortoise	hot	0
skillet	used by children	0
scooter	used for transportation	1
bridge	dangerous	0
pajamas	loud	0
menu	hard	0
donkey	used by children	0
shack	tall	1
camel	produces noise	1
bedroom	used for eating	0
harp	swims	0
giraffe	used for holding things	0
hatchet	fun	0
microscope	light weight	1
hoe	loud	0
skunk	tall	0
penguin	used by children	0
chapel	hand held	0
stick	light weight	1
banner	hard	0
beehive	a tool	0
rabbit	smooth	1
fridge	used for holding things	1
penguin	hot	0
hose	decorative	0
hornet	smelly	0
zucchini	used by children	0
celery	an animal	0
seal	man made	0
owl	fast	1
hook	used for eating	0
rabbit	a tool	0
nectarine	large	0
yam	fun	0
pan	smooth	1
dolphin	heavy	1
medal	man made	1
tie	edible	0
scarf	swims	0
shield	sharp	0
coin	used for eating	0
blouse	fun	0
freezer	produces noise	1
jeans	produces noise	0
sweater	a tool	0
nectarine	shiny	1
parsley	heavy	0
cabinet	an animal	0
level	loud	0
zucchini	decorative	0
shield	hand held	1
tie	shiny	0
projector	sharp	0
tuna	hot	0
coconut	squishy	0
box	loud	0
frog	decorative	0
dog	heavy	1
rifle	used for transportation	0
peacock	fragile	0
apron	man made	1
parka	used by children	1
gun	cold	0
kite	sharp	0
clarinet	smelly	0
flea	used for transportation	0
football	smooth	0
baton	used for eating	0
necklace	expensive	1
duck	hand held	0
door	large	1
helmet	hand held	0
saddle	loud	0
clamp	cold	0
moose	large	1
coconut	eaten in summer	1
envelope	swims	0
certificate	fast	0
wheel	loud	0
radio	loud	1
owl	hot	0
calf	light weight	0
cheetah	sharp	0
crocodile	large	1
turkey	an animal	1
tuba	produces noise	1
caterpillar	eaten in summer	0
biscuit	used by children	0
ambulance	eaten in summer	0
pin	electrical	0
crocodile	electrical	0
trombone	decorative	0
kettle	used for eating	0
asparagus	an animal	0
emerald	loud	0
fridge	man made	1
scarf	smelly	0
vase	used for transportation	0
python	an animal	1
cigarette	man made	1
gloves	electrical	0
bra	hand held	0
missile	shiny	0
wheel	sharp	0
lemon	cold	0
squid	squishy	1
chisel	heavy	0
wheelbarrow	decorative	0
zucchini	cold	0
cranberry	fragile	0
bagpipe	wet	0
table	wet	0
trailer	sharp	0
donut	used for holding things	0
cigar	decorative	0
drapes	tall	1
skis	hard	1
airplane	smelly	0
slingshot	loud	0
hoe	fun	0
vase	dangerous	0
crow	dangerous	0
tripod	tall	1
remote	used by children	1
spatula	heavy	0
crocodile	light weight	0
tray	heavy	0
lamb	shiny	0
cigarette	hot	1
bolts	expensive	0
chisel	man made	1
squirrel	swims	0
hatchet	sharp	1
panther	wet	0
football	produces noise	0
giraffe	hot	0
bear	eaten in summer	0
bracelet	electrical	0
vase	used for holding things	1
moth	used by children	0
shelves	smelly	0
wasp	decorative	0
razor	used by children	0
gopher	squishy	0
microwave	used by children	1
bread	eaten in summer	1
sandals	sharp	0
microscope	fun	1
giraffe	sharp	0
ruler	used for holding things	0
pan	an animal	0
giraffe	fast	1
scooter	dangerous	0
boat	fragile	0
elevator	edible	0
pin	hand held	1
hose	wet	1
wrench	smooth	0
bagpipe	words on it	0
rifle	electrical	0
moose	man made	0
bike	hard	1
bra	dangerous	0
kettle	a tool	1
turtle	hand held	0
clock	produces noise	1
caribou	a tool	0
football	electrical	0
coat	hand held	0
earmuffs	words on it	0
eel	an animal	1
wheel	hard	0
fox	eaten in summer	0
wagon	smelly	0
avocado	hand held	1
football	cold	0
helmet	squishy	0
sports ball	squishy	0
cage	expensive	0
necklace	fast	0
pot	tall	0
cigar	edible	0
chisel	produces noise	0
shotgun	smelly	0
skis	large	0
jeans	wet	0
candle	wet	0
tortoise	swims	1
coin	large	0
freezer	decorative	0
cat	decorative	0
mirror	hot	0
pear	an animal	0
crayon	a tool	0
apple	used for eating	1
napkin	tall	0
broccoli	dangerous	0
shed	heavy	1
airplane	light weight	0
lamb	electrical	0
olive	a tool	0
porcupine	fun	0
box	dangerous	0
rooster	edible	1
tie	hand held	0
medal	loud	0
baseball bat	loud	0
rhubarb	edible	1
umbrella	used by children	1
fridge	expensive	1
mat	smelly	0
surfboard	an animal	0
hook	electrical	0
shovel	tall	1
radio	eaten in summer	0
ship	dangerous	0
pony	swims	0
earmuffs	wet	1
cabinet	hand held	0
chimp	loud	1
bus	large	1
